"id","longitude","latitude","lat","long","address","neighborhood","city","metro_area","subregion","region","postal"
636,106.96542383966,-6.2941572663536,-6.2941572663536,106.96542383966,"Pt Bank Central Asia Tbk, Jalan Swatantra Jatiasih, Jatiasih, Jawa Barat, 17423, IDN","Jatirasa","Jatiasih","Kota Bekasi","Kota Bekasi","Jawa Barat","17423"
689,106.969466682844,-6.28953575337438,-6.28953575337438,106.969466682844,"Jalan Bintan 1, Jatiasih, Jawa Barat, 17424, IDN","Jatirasa","Jatiasih","Kota Bekasi","Kota Bekasi","Jawa Barat","17424"
776,106.959754062378,-6.32275405238388,-6.32275405238388,106.959754062378,"Jalan Citra Anggun 1 2, Jatiasih, Jawa Barat, 17426, IDN","Jatisari","Jatiasih","Kota Bekasi","Kota Bekasi","Jawa Barat","17426"
123,106.917834932399,-6.26932787088928,-6.26932787088928,106.917834932399,"Jalan Setia 1N, Pondokgede, Jawa Barat, 17411, IDN","Jatiwaringin","Pondokgede","Kota Bekasi","Kota Bekasi","Jawa Barat","17411"
267,106.92176934071,-6.27418637372716,-6.27418637372716,106.92176934071,"Mechatronics Inc., Jalan Sangata 1 7, Pondokgede, Jawa Barat, 17411, IDN","Jatiwaringin","Pondokgede","Kota Bekasi","Kota Bekasi","Jawa Barat","17411"
273,106.927026832045,-6.27158192985429,-6.27158192985429,106.927026832045,"Jalan Karmila 6, Pondokgede, Jawa Barat, 17411, IDN","Jatiwaringin","Pondokgede","Kota Bekasi","Kota Bekasi","Jawa Barat","17411"
301,106.912699396341,-6.28027401819506,-6.28027401819506,106.912699396341,"Rumah Bang M. Salim, Jalan Nurrusadah 70, Pondokgede, Jawa Barat, 17411, IDN","Jatiwaringin","Pondokgede","Kota Bekasi","Kota Bekasi","Jawa Barat","17411"
335,106.920305279035,-6.27016641813285,-6.27016641813285,106.920305279035,"Aldi, Jalan Delta Intan 26A, Pondokgede, Jawa Barat, 17411, IDN","Jatiwaringin","Pondokgede","Kota Bekasi","Kota Bekasi","Jawa Barat","17411"
336,106.913631589768,-6.27249400668337,-6.27249400668337,106.913631589768,"Jalan Abdul Halim 40F, Pondokgede, Jawa Barat, 17411, IDN","Jatiwaringin","Pondokgede","Kota Bekasi","Kota Bekasi","Jawa Barat","17411"
440,106.920573691161,-6.27027916810671,-6.27027916810671,106.920573691161,"Al Laundry Jatiwaringin, Jalan Delta Intan 23, Pondokgede, Jawa Barat, 17411, IDN","Jatiwaringin","Pondokgede","Kota Bekasi","Kota Bekasi","Jawa Barat","17411"
680,106.91547982678,-6.28285677636442,-6.28285677636442,106.91547982678,"Al, Jalan Penghulu 3 36, Pondokgede, Jawa Barat, 17411, IDN","Jatiwaringin","Pondokgede","Kota Bekasi","Kota Bekasi","Jawa Barat","17411"
19,106.930215038851,-6.30473006480033,-6.30473006480033,106.930215038851,"Rumah Kelud 1, Jalan Kelud 1, Pondokmelati, Jawa Barat, 17415, IDN","Jatiwarna","Pondokmelati","Kota Bekasi","Kota Bekasi","Jawa Barat","17415"
80,106.926211122802,-6.3033889299878,-6.3033889299878,106.926211122802,"Jalan Permai 3, Pondokmelati, Jawa Barat, 17415, IDN","Jatiwarna","Pondokmelati","Kota Bekasi","Kota Bekasi","Jawa Barat","17415"
110,106.935223232184,-6.30249127263021,-6.30249127263021,106.935223232184,"Kontrakan Murah, Jalan Kecapi 2, Pondokmelati, Jawa Barat, 17415, IDN","Jatiwarna","Pondokmelati","Kota Bekasi","Kota Bekasi","Jawa Barat","17415"
181,106.928631536267,-6.30935971193239,-6.30935971193239,106.928631536267,"Pawon Iteung, Jalan Masjid 18, Pondokmelati, Jawa Barat, 17415, IDN","Jatiwarna","Pondokmelati","Kota Bekasi","Kota Bekasi","Jawa Barat","17415"
420,106.922381100293,-6.30329744821428,-6.30329744821428,106.922381100293,"Jalan Bunga Matahari 3 22, Pondokmelati, Jawa Barat, 17415, IDN","Jatiwarna","Pondokmelati","Kota Bekasi","Kota Bekasi","Jawa Barat","17415"
592,106.92122628728,-6.30195407725323,-6.30195407725323,106.92122628728,"Jalan Bunga Matahari 6 2, Pondokmelati, Jawa Barat, 17415, IDN","Jatiwarna","Pondokmelati","Kota Bekasi","Kota Bekasi","Jawa Barat","17415"
660,106.925508232347,-6.30402098035418,-6.30402098035418,106.925508232347,"Warung Bapa Disan, Jalan Melati Raya, Pondokmelati, Jawa Barat, 17415, IDN","Jatiwarna","Pondokmelati","Kota Bekasi","Kota Bekasi","Jawa Barat","17415"
719,106.93022110574,-6.30138408063805,-6.30138408063805,106.93022110574,"Jalan Pasar Kecapi, Pondokmelati, Jawa Barat, 17415, IDN","Jatiwarna","Pondokmelati","Kota Bekasi","Kota Bekasi","Jawa Barat","17415"
28,106.98085726638,-6.22306972733304,-6.22306972733304,106.98085726638,"Jalan Kalibaru Timur, Medan Satria, Jawa Barat, 17133, IDN","Kali Baru","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17133"
122,106.976815214769,-6.22219954607296,-6.22219954607296,106.976815214769,"Jalan Melati Raya, Medan Satria, Jawa Barat, 17133, IDN","Kali Baru","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17133"
218,106.979588107852,-6.21819529092345,-6.21819529092345,106.979588107852,"Warung Abah Jl.Kp Rawa Bambu, Danau Bisprak3, Medan Satria, Jawa Barat, IDN","Kali Baru","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat",""
277,106.981874490427,-6.22227505998023,-6.22227505998023,106.981874490427,"Warung Ilham, Jalan Rawa Bambu Bulak, Medan Satria, Jawa Barat, 17133, IDN","Kali Baru","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17133"
299,106.982396250337,-6.22148184003617,-6.22148184003617,106.982396250337,"Jalan Rawa Bambu Bulak, Medan Satria, Jawa Barat, 17133, IDN","Kali Baru","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17133"
317,106.978493453162,-6.21624005420638,-6.21624005420638,106.978493453162,"Kali Baru, Medan Satria, Jawa Barat, IDN","Kali Baru","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat",""
568,106.977468561671,-6.22268642519277,-6.22268642519277,106.977468561671,"Pt Multi Tehnik Bekasi, Jalan Melati Raya, Medan Satria, Jawa Barat, 17133, IDN","Kali Baru","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17133"
764,106.979427829923,-6.22384748537598,-6.22384748537598,106.979427829923,"Service Drone Bekasi, Jalan Melati Raya, Medan Satria, Jawa Barat, 17133, IDN","Kali Baru","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17133"
57,107.006617670195,-6.19546235199551,-6.19546235199551,107.006617670195,"Jalan Permata Perdana 1, Bekasi Utara, Jawa Barat, 17125, IDN","Kaliabang Tengah","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17125"
130,107.012789060793,-6.20199257777526,-6.20199257777526,107.012789060793,"Gang Swadaya 1, Bekasi Utara, Jawa Barat, 17125, IDN","Kaliabang Tengah","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17125"
134,106.997378095446,-6.19768372647553,-6.19768372647553,106.997378095446,"Jalan Kaliabang Tengah, Bekasi Utara, Jawa Barat, 17125, IDN","Kaliabang Tengah","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17125"
210,106.995735376256,-6.18678016504563,-6.18678016504563,106.995735376256,"Jalan Taman Aster 5 2, Bekasi Utara, Jawa Barat, 17125, IDN","Kaliabang Tengah","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17125"
212,107.001864482331,-6.19538503182895,-6.19538503182895,107.001864482331,"Enjoyourself-Id, Jalan Bunga Raya, Bekasi Utara, Jawa Barat, 17125, IDN","Kaliabang Tengah","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17125"
226,107.003878709098,-6.20120405180066,-6.20120405180066,107.003878709098,"Silvano Catering, Jalan Jamrud 3 17, Bekasi Utara, Jawa Barat, 17125, IDN","Kaliabang Tengah","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17125"
270,107.001244555266,-6.18235581403355,-6.18235581403355,107.001244555266,"Geprek21, Jalan Kenanga, Bekasi Utara, Jawa Barat, 17125, IDN","Kaliabang Tengah","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17125"
275,107.009177605021,-6.19679675855858,-6.19679675855858,107.009177605021,"Jalan Palem 3, Bekasi Utara, Jawa Barat, 17125, IDN","Kaliabang Tengah","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17125"
291,107.003245349862,-6.18201571407023,-6.18201571407023,107.003245349862,"Jalan Pondok Ungu Permai 24, Pondok Ungu Permai, Bekasi Utara, Jawa Barat, 17125, IDN","Kaliabang Tengah","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17125"
384,106.999444085111,-6.18070794421664,-6.18070794421664,106.999444085111,"Jalan Kyai Haji Mahedir, Bekasi Utara, Jawa Barat, 17125, IDN","Kaliabang Tengah","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17125"
505,106.999134531381,-6.1808412418261,-6.1808412418261,106.999134531381,"Altschmerz.Co, Jalan Kyai Haji Mahedir, Bekasi Utara, Jawa Barat, 17125, IDN","Kaliabang Tengah","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17125"
545,107.004981968718,-6.20416869257879,-6.20416869257879,107.004981968718,"Jalan Kaliabang Tengah, Bekasi Utara, Jawa Barat, 17125, IDN","Kaliabang Tengah","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17125"
601,107.002385779408,-6.18089696954682,-6.18089696954682,107.002385779408,"Kerajaan Pup, Pondok Ungu Permai 37, Pondok Ungu Permai, Bekasi Utara, Jawa Barat, 17125, IDN","Kaliabang Tengah","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17125"
604,107.006796223007,-6.20094388118312,-6.20094388118312,107.006796223007,"Mustika Kosmetik 17, Jalan Bumi Alinda Kencana Permai 17, Bekasi Utara, Jawa Barat, 17125, IDN","Kaliabang Tengah","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17125"
643,107.006296413645,-6.2038278977889,-6.2038278977889,107.006296413645,"17125, Bekasi Utara, Jawa Barat, IDN","Kaliabang Tengah","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17125"
695,107.003491251429,-6.18357028374429,-6.18357028374429,107.003491251429,"Pondok Ungu Permai Blok Oo5 No. 8, Jalan Pondok Ungu Permai 13, Bekasi Utara, Jawa Barat, 17125, IDN","Kaliabang Tengah","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17125"
717,106.999978822594,-6.18411523637925,-6.18411523637925,106.999978822594,"Amanah Farm, Jalan Kyai Haji Mahedir, Bekasi Utara, Jawa Barat, 17125, IDN","Kaliabang Tengah","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17125"
38,107.030806293689,-6.22594725630312,-6.22594725630312,107.030806293689,"Kimia Farma, Jalan Karang Satria, Tambun Utara, Jawa Barat, 17510, IDN","Karangsatria","Tambun Utara","Kota Bekasi","Bekasi","Jawa Barat","17510"
77,107.038753353842,-6.21076220888656,-6.21076220888656,107.038753353842,"Villa Mutiara Gading 2 Blok V2 35, Tambun Utara, Jawa Barat, 17510, IDN","Karangsatria","Tambun Utara","Kota Bekasi","Bekasi","Jawa Barat","17510"
91,107.03410765697,-6.22499760574085,-6.22499760574085,107.03410765697,"Karangsatria, Tambun Utara, Jawa Barat, IDN","Karangsatria","Tambun Utara","Kota Bekasi","Bekasi","Jawa Barat",""
147,107.042729220062,-6.222720825198,-6.222720825198,107.042729220062,"Gado Gado Maya, Jalan Alamanda Ayu 3 3, Tambun Utara, Jawa Barat, 17510, IDN","Karangsatria","Tambun Utara","Kota Bekasi","Bekasi","Jawa Barat","17510"
149,107.03295532464,-6.20940880646379,-6.20940880646379,107.03295532464,"Jalan Anggrek 4C 19, Tambun Utara, Jawa Barat, 17510, IDN","Karangsatria","Tambun Utara","Kota Bekasi","Bekasi","Jawa Barat","17510"
167,107.043182388113,-6.22748353757163,-6.22748353757163,107.043182388113,"Karangsatria, Tambun Utara, Jawa Barat, IDN","Karangsatria","Tambun Utara","Kota Bekasi","Bekasi","Jawa Barat",""
188,107.035548908153,-6.21756777271429,-6.21756777271429,107.035548908153,"Baslokumiku Pusat, Jalan Lingkar Bumi Anggrek 35, Tambun Utara, Jawa Barat, 17510, IDN","Karangsatria","Tambun Utara","Kota Bekasi","Bekasi","Jawa Barat","17510"
215,107.035800453145,-6.20754559664463,-6.20754559664463,107.035800453145,"Jalan Anggrek 1A, Tambun Utara, Jawa Barat, 17510, IDN","Karangsatria","Tambun Utara","Kota Bekasi","Bekasi","Jawa Barat","17510"
449,107.039021436906,-6.21436030220828,-6.21436030220828,107.039021436906,"Villa Mutiara Gading 2 Blok X5, Tambun Utara, Jawa Barat, 17510, IDN","Karangsatria","Tambun Utara","Kota Bekasi","Bekasi","Jawa Barat","17510"
629,107.041980661051,-6.22843715032563,-6.22843715032563,107.041980661051,"Jalan Cempaka 2, Tambun Utara, Jawa Barat, 17510, IDN","Karangsatria","Tambun Utara","Kota Bekasi","Bekasi","Jawa Barat","17510"
656,107.03802903613,-6.21496192628468,-6.21496192628468,107.03802903613,"Villa Mutiara Gading 2 Blok X12, Tambun Utara, Jawa Barat, 17510, IDN","Karangsatria","Tambun Utara","Kota Bekasi","Bekasi","Jawa Barat","17510"
674,107.041444226706,-6.21937012312218,-6.21937012312218,107.041444226706,"Angkringan Oppa, Bumi Anggrek Blok R 302, Tambun Utara, Jawa Barat, 17510, IDN","Karangsatria","Tambun Utara","Kota Bekasi","Bekasi","Jawa Barat","17510"
735,107.037495293458,-6.21926795401262,-6.21926795401262,107.037495293458,"Bumi Anggrek Blok H, Tambun Utara, Jawa Barat, 17510, IDN","Karangsatria","Tambun Utara","Kota Bekasi","Bekasi","Jawa Barat","17510"
759,107.042447896245,-6.21574950536443,-6.21574950536443,107.042447896245,"Rumah Panda~panda, Bumi Anggrek Blok U 85, Tambun Utara, Jawa Barat, 17510, IDN","Karangsatria","Tambun Utara","Kota Bekasi","Bekasi","Jawa Barat","17510"
305,106.985484091572,-6.23162425170702,-6.23162425170702,106.985484091572,"Kenken Beauty Art, Jalan Utama Raya 60, Bekasi Selatan, Jawa Barat, 17144, IDN","Kayuringin Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17144"
358,106.985187066471,-6.24684260170372,-6.24684260170372,106.985187066471,"Dokter Rs Juwita, Jalan Gabus 84, Bekasi Selatan, Jawa Barat, 17144, IDN","Kayuringin Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17144"
371,106.978970625267,-6.24158949998877,-6.24158949998877,106.978970625267,"Jalan Timah, Bekasi Selatan, Jawa Barat, 17144, IDN","Kayuringin Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17144"
436,106.9840815358,-6.23936826365293,-6.23936826365293,106.9840815358,"Jalan Sadewa 4, Bekasi Selatan, Jawa Barat, 17144, IDN","Kayuringin Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17144"
528,106.98497214601,-6.24247759158648,-6.24247759158648,106.98497214601,"Struggle Betta Fish, Jalan Letnan Arsyad 70, Bekasi Selatan, Jawa Barat, 17144, IDN","Kayuringin Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17144"
791,106.989117838226,-6.23939565087447,-6.23939565087447,106.989117838226,"Jalan Haruman 4, Bekasi Selatan, Jawa Barat, 17144, IDN","Kayuringin Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17144"
795,106.991476159423,-6.24030712116642,-6.24030712116642,106.991476159423,"Jalan Ceremai, Bekasi Selatan, Jawa Barat, 17144, IDN","Kayuringin Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17144"
70,107.036670409585,-6.19130481556316,-6.19130481556316,107.036670409585,"Shell Select, Jalan Danau Tondano 3 14, Babelan, Jawa Barat, 17610, IDN","Kebalen","Babelan","Kota Bekasi","Bekasi","Jawa Barat","17610"
103,107.040532564195,-6.20183374077792,-6.20183374077792,107.040532564195,"Kebalen, Babelan, Jawa Barat, IDN","Kebalen","Babelan","Kota Bekasi","Bekasi","Jawa Barat",""
146,107.038423663401,-6.19204331157439,-6.19204331157439,107.038423663401,"Jalan Perjuangan, Babelan, Jawa Barat, 17610, IDN","Kebalen","Babelan","Kota Bekasi","Bekasi","Jawa Barat","17610"
252,107.038431689556,-6.18343775482922,-6.18343775482922,107.038431689556,"Jalan Perjuangan, Babelan, Jawa Barat, 17610, IDN","Kebalen","Babelan","Kota Bekasi","Bekasi","Jawa Barat","17610"
450,107.039514587491,-6.19912338110039,-6.19912338110039,107.039514587491,"Gang Perintis, Babelan, Jawa Barat, 17610, IDN","Kebalen","Babelan","Kota Bekasi","Bekasi","Jawa Barat","17610"
692,107.031634679798,-6.18627945342909,-6.18627945342909,107.031634679798,"Neta Cake, Jalan Kyai Haji Tajudin, Babelan, Jawa Barat, 17610, IDN","Kebalen","Babelan","Kota Bekasi","Bekasi","Jawa Barat","17610"
712,107.035576281868,-6.18074538677496,-6.18074538677496,107.035576281868,"Jalan Durian 2 10, Babelan, Jawa Barat, 17610, IDN","Kebalen","Babelan","Kota Bekasi","Bekasi","Jawa Barat","17610"
16,106.969543633472,-6.21539095280272,-6.21539095280272,106.969543633472,"Rumah Bagus, Gang Hidayah 3 27A, Bekasi Barat, Jawa Barat, 17133, IDN","Kota Baru","Bekasi Barat","Kota Bekasi","Kota Bekasi","Jawa Barat","17133"
59,106.965803433559,-6.21951656844174,-6.21951656844174,106.965803433559,"Pets Shop Harapan Baru, Jalan Rawa Bebek 42, Bekasi Barat, Jawa Barat, 17133, IDN","Kota Baru","Bekasi Barat","Kota Bekasi","Kota Bekasi","Jawa Barat","17133"
114,106.958064214241,-6.21764565998272,-6.21764565998272,106.958064214241,"Apotik Nila Regency, Jalan Ruko Harapan Baru Regensi 7, Bekasi Barat, Jawa Barat, 17133, IDN","Kota Baru","Bekasi Barat","Kota Bekasi","Kota Bekasi","Jawa Barat","17133"
170,106.960294550476,-6.21389079071684,-6.21389079071684,106.960294550476,"Croffle Store Jakarta Terbaru, Jalan Soka Merah 4 20, Bekasi Barat, Jawa Barat, 17133, IDN","Kota Baru","Bekasi Barat","Kota Bekasi","Kota Bekasi","Jawa Barat","17133"
228,106.965964076851,-6.21334782771687,-6.21334782771687,106.965964076851,"Harapan Baru Bekasi, Jalan Kunyit 3 31, Bekasi Barat, Jawa Barat, 17133, IDN","Kota Baru","Bekasi Barat","Kota Bekasi","Kota Bekasi","Jawa Barat","17133"
377,106.965334470823,-6.21064596601096,-6.21064596601096,106.965334470823,"Tupperware Bekasi, Jalan Jeruk Nipis 2 20, Bekasi Barat, Jawa Barat, 17133, IDN","Kota Baru","Bekasi Barat","Kota Bekasi","Kota Bekasi","Jawa Barat","17133"
472,106.96323238838,-6.21388486949298,-6.21388486949298,106.96323238838,"Warung Azka Ubied, Jalan Jambu Air 16, Bekasi Barat, Jawa Barat, 17133, IDN","Kota Baru","Bekasi Barat","Kota Bekasi","Kota Bekasi","Jawa Barat","17133"
727,106.964315347193,-6.211848325404,-6.211848325404,106.964315347193,"3S.Om Sneakers, Jalan Mentimun 2 9, Bekasi Barat, Jawa Barat, 17133, IDN","Kota Baru","Bekasi Barat","Kota Bekasi","Kota Bekasi","Jawa Barat","17133"
800,106.960687577839,-6.21738989900742,-6.21738989900742,106.960687577839,"Gang Rawa Bebek 1, Bekasi Barat, Jawa Barat, 17133, IDN","Kota Baru","Bekasi Barat","Kota Bekasi","Kota Bekasi","Jawa Barat","17133"
229,106.970282158619,-6.23018499471245,-6.23018499471245,106.970282158619,"Jalan Dahlia, Bekasi Barat, Jawa Barat, 17135, IDN","Kranji","Bekasi Barat","Kota Bekasi","Kota Bekasi","Jawa Barat","17135"
345,106.976741776195,-6.22324344815814,-6.22324344815814,106.976741776195,"Jalan Jenderal Sudirman, Bekasi Barat, Jawa Barat, 17135, IDN","Kranji","Bekasi Barat","Kota Bekasi","Kota Bekasi","Jawa Barat","17135"
797,106.972913044135,-6.22480383893258,-6.22480383893258,106.972913044135,"Perumahan Violet Garden, Jalan I Gusti Ngurah Rai, Bekasi Barat, Jawa Barat, 17135, IDN","Kranji","Bekasi Barat","Kota Bekasi","Kota Bekasi","Jawa Barat","17135"
10,107.042677410659,-6.28544791019743,-6.28544791019743,107.042677410659,"Jalan Celebration Boulevard, Tambun Selatan, Jawa Barat, 17510, IDN","Lambangsari","Tambun Selatan","Kota Bekasi","Bekasi","Jawa Barat","17510"
51,107.039172673748,-6.27807315181188,-6.27807315181188,107.039172673748,"Jalan Bima Duta 16 1, Tambun Selatan, Jawa Barat, 17510, IDN","Lambangsari","Tambun Selatan","Kota Bekasi","Bekasi","Jawa Barat","17510"
117,107.041885270507,-6.30162898991194,-6.30162898991194,107.041885270507,"Lambangsari, Tambun Selatan, Jawa Barat, IDN","Lambangsari","Tambun Selatan","Kota Bekasi","Bekasi","Jawa Barat",""
195,107.041954489004,-6.29808008940813,-6.29808008940813,107.041954489004,"Lambangsari, Tambun Selatan, Jawa Barat, IDN","Lambangsari","Tambun Selatan","Kota Bekasi","Bekasi","Jawa Barat",""
247,107.035377494036,-6.27726699320257,-6.27726699320257,107.035377494036,"Jalan Bima Duta 3, Tambun Selatan, Jawa Barat, 17510, IDN","Lambangsari","Tambun Selatan","Kota Bekasi","Bekasi","Jawa Barat","17510"
264,107.03241286959,-6.27237323527321,-6.27237323527321,107.03241286959,"Lambangsari, Tambun Selatan, Jawa Barat, IDN","Lambangsari","Tambun Selatan","Kota Bekasi","Bekasi","Jawa Barat",""
598,107.040528198785,-6.30246602219275,-6.30246602219275,107.040528198785,"Lambangsari, Tambun Selatan, Jawa Barat, IDN","Lambangsari","Tambun Selatan","Kota Bekasi","Bekasi","Jawa Barat",""
626,107.040230003053,-6.30702755813767,-6.30702755813767,107.040230003053,"Lambangsari, Tambun Selatan, Jawa Barat, IDN","Lambangsari","Tambun Selatan","Kota Bekasi","Bekasi","Jawa Barat",""
681,107.041477415724,-6.30256079503398,-6.30256079503398,107.041477415724,"Lambangsari, Tambun Selatan, Jawa Barat, IDN","Lambangsari","Tambun Selatan","Kota Bekasi","Bekasi","Jawa Barat",""
743,107.037937980412,-6.26732707999056,-6.26732707999056,107.037937980412,"Jalan Kyai Haji Noer Ali, Tambun Selatan, Jawa Barat, 17510, IDN","Lambangsari","Tambun Selatan","Kota Bekasi","Bekasi","Jawa Barat","17510"
50,106.99216004136,-6.25382173592983,-6.25382173592983,106.99216004136,"Jalan Tol Jakarta - Cikampek, Bekasi Selatan, Jawa Barat, 17141, IDN","Marga Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17141"
346,106.992304227934,-6.2546409851147,-6.2546409851147,106.992304227934,"Lapas Dk13, Jalan Jenderal Ahmad Yani, Bekasi Selatan, Jawa Barat, 17141, IDN","Marga Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17141"
354,106.993562390922,-6.23868442388249,-6.23868442388249,106.993562390922,"Jalan Rawa Tembaga 2, Bekasi Selatan, Jawa Barat, 17141, IDN","Marga Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17141"
375,106.994975866726,-6.25202309861253,-6.25202309861253,106.994975866726,"Jalan Kelurahan Margajaya, Bekasi Selatan, Jawa Barat, 17141, IDN","Marga Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17141"
486,106.994739776181,-6.25235017579583,-6.25235017579583,106.994739776181,"Tbm Gemmas Indonesia Pojok Baca Bekasi, Jalan Kelurahan Margajaya, Bekasi Selatan, Jawa Barat, 17141, IDN","Marga Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17141"
665,106.993686032145,-6.24820533424082,-6.24820533424082,106.993686032145,"Jalan Pengairan, Bekasi Selatan, Jawa Barat, 17141, IDN","Marga Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17141"
732,106.99411812448,-6.25159721818672,-6.25159721818672,106.99411812448,"Dapurrong Ma'ce, Jalan Pintu 3, Bekasi Selatan, Jawa Barat, 17141, IDN","Marga Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17141"
1,107.00538757945,-6.21859348096265,-6.21859348096265,107.00538757945,"Century, Jalan Jokotingkir 19, Bekasi Utara, Jawa Barat, 17142, IDN","Marga Mulya","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17142"
24,107.003525811184,-6.21669660791872,-6.21669660791872,107.003525811184,"Zefrinazie Makeup, Jalan Sultan Hasanudin 12, Bekasi Utara, Jawa Barat, 17142, IDN","Marga Mulya","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17142"
71,107.000872494136,-6.2255310112268,-6.2255310112268,107.000872494136,"Hong Tang, Jalan Bulevar Selatan, Bekasi Utara, Jawa Barat, 17142, IDN","Marga Mulya","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17142"
97,107.005278360399,-6.2282968157469,-6.2282968157469,107.005278360399,"Sicepat Ekspres Bekasi Margamulya, Jalan Bulevar Selatan 23, Bekasi Utara, Jawa Barat, 17142, IDN","Marga Mulya","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17142"
132,106.9985927653,-6.23183706685183,-6.23183706685183,106.9985927653,"Jalan Pangeran Jayakarta, Bekasi Utara, Jawa Barat, 17142, IDN","Marga Mulya","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17142"
205,106.997444535006,-6.22584341807789,-6.22584341807789,106.997444535006,"17142, Bekasi Utara, Jawa Barat, IDN","Marga Mulya","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17142"
306,106.999475986296,-6.21872688442285,-6.21872688442285,106.999475986296,"17142, Bekasi Utara, Jawa Barat, IDN","Marga Mulya","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17142"
351,107.00036907115,-6.22114793634302,-6.22114793634302,107.00036907115,"Jalan Rawa Bugel, Bekasi Utara, Jawa Barat, 17142, IDN","Marga Mulya","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17142"
355,106.996374258227,-6.22632682392734,-6.22632682392734,106.996374258227,"Danau Summarecon, Jalan Boulevard Barat, Bekasi Utara, Jawa Barat, 17142, IDN","Marga Mulya","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17142"
444,107.000186426669,-6.22351082728663,-6.22351082728663,107.000186426669,"Jalan Bulevar Utara Raya, Bekasi Utara, Jawa Barat, 17142, IDN","Marga Mulya","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17142"
535,107.000472029278,-6.23524228202154,-6.23524228202154,107.000472029278,"Abadi Toko Glass, Jalan Perjuangan 15, Bekasi Utara, Jawa Barat, 17142, IDN","Marga Mulya","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17142"
599,106.999545539217,-6.22189633277911,-6.22189633277911,106.999545539217,"Futsal Ala-Olo, Jalan Rawa Bugel, Bekasi Utara, Jawa Barat, 17142, IDN","Marga Mulya","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17142"
